emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
-6,-19,17,18,7,5,1,-5,1782739052.3984299,2,open_hand
-11,-41,-60,-52,-13,-8,-5,14,1782739052.39857,2,open_hand
9,-53,-11,0,-1,-1,-3,-3,1782739052.39857,2,open_hand
7,17,11,23,-1,0,3,0,1782739052.412601,2,open_hand
-4,17,-25,-38,-7,-1,1,5,1782739052.412601,2,open_hand
-1,-17,5,15,6,0,-1,-8,1782739052.429185,2,open_hand
-3,-22,-7,3,-6,-2,0,3,1782739052.429185,2,open_hand
-3,-9,15,8,1,1,-1,-2,1782739052.42929,2,open_hand
11,-24,2,10,-2,-2,-2,-1,1782739052.42929,2,open_hand
17,9,10,6,-2,2,0,5,1782739052.443326,2,open_hand
-10,10,-35,-39,-8,-5,-1,0,1782739052.443326,2,open_hand
-3,-11,10,4,5,0,-2,-10,1782739052.4583302,2,open_hand
2,54,32,39,7,3,6,11,1782739052.4583302,2,open_hand
-10,-32,-26,-55,-11,-6,-5,-4,1782739052.4591548,2,open_hand
1,59,-8,21,-5,-2,3,8,1782739052.4591548,2,open_hand
-2,-23,3,-40,-7,-1,-3,-11,1782739052.473332,2,open_hand
10,-65,35,53,9,0,-2,6,1782739052.473332,2,open_hand
-7,39,-3,23,9,8,3,2,1782739052.488588,2,open_hand
-6,-44,-19,-32,-7,-4,-4,-4,1782739052.488588,2,open_hand
10,15,11,5,2,0,0,-1,1782739052.4886222,2,open_hand
4,17,-12,2,-2,0,0,2,1782739052.4886222,2,open_hand
-12,-44,9,34,3,-1,0,-11,1782739052.502469,2,open_hand
0,-4,-10,-44,-10,-3,-1,12,1782739052.502469,2,open_hand
1,-14,-20,-30,-11,-5,-2,-1,1782739052.5191529,2,open_hand
-10,-5,8,7,0,-2,-2,-5,1782739052.5191529,2,open_hand
3,-1,17,9,-2,-1,-4,-9,1782739052.519305,2,open_hand
3,32,10,30,8,4,0,-6,1782739052.519305,2,open_hand
0,-28,-7,5,5,5,3,13,1782739052.532896,2,open_hand
-11,7,-14,-22,-4,-3,-3,-7,1782739052.532896,2,open_hand
-6,-11,-3,-29,-14,-7,-6,12,1782739052.5481532,2,open_hand
10,-8,10,-22,-1,-1,-3,-9,1782739052.5481532,2,open_hand
1,-48,35,16,0,2,2,6,1782739052.548243,2,open_hand
-11,2,-30,-25,-1,2,-1,-4,1782739052.548243,2,open_hand
6,14,17,5,1,2,2,-1,1782739052.563375,2,open_hand
16,-79,-9,27,-1,-3,-2,-2,1782739052.563375,2,open_hand
0,21,26,42,6,2,3,-2,1782739052.5775628,2,open_hand
-29,-61,-87,-103,-22,-11,-9,-11,1782739052.5775628,2,open_hand
12,11,25,15,1,2,1,1,1782739052.579566,2,open_hand
-6,7,41,34,-2,-3,-1,1,1782739052.579566,2,open_hand
-4,8,9,3,2,-1,-1,-7,1782739052.592182,2,open_hand
1,-28,-16,10,2,3,-1,4,1782739052.592182,2,open_hand
10,28,17,15,9,3,0,-15,1782739052.60897,2,open_hand
-21,1,-42,-40,-9,-5,-5,-1,1782739052.60897,2,open_hand
-14,-39,-4,-8,-2,-1,-2,-36,1782739052.6090071,2,open_hand
10,33,71,98,10,2,1,12,1782739052.6090071,2,open_hand
-9,-15,-57,-75,-11,-6,-3,5,1782739052.623481,2,open_hand
28,16,32,22,4,3,2,7,1782739052.623481,2,open_hand
-2,21,24,13,-5,-5,-3,-8,1782739052.6385841,2,open_hand
1,-12,-36,-28,-6,-5,-3,8,1782739052.6385841,2,open_hand
-17,2,1,49,8,2,1,-4,1782739052.6388018,2,open_hand
-20,-17,-3,2,-5,0,-2,-8,1782739052.6388018,2,open_hand
20,-27,-37,-30,6,1,-3,8,1782739052.653342,2,open_hand
0,-3,25,38,2,2,-1,-4,1782739052.653342,2,open_hand
-1,10,-28,-8,-5,-1,-2,3,1782739052.669537,2,open_hand
4,-17,-3,-13,1,1,0,-3,1782739052.669537,2,open_hand
-2,36,13,12,2,1,0,13,1782739052.669651,2,open_hand
-1,-6,2,-45,-5,-1,0,-4,1782739052.669651,2,open_hand
3,-15,14,24,1,-1,-3,-4,1782739052.6822882,2,open_hand
-5,5,-24,-40,4,5,5,1,1782739052.6822882,2,open_hand
3,19,22,8,1,-1,-2,-3,1782739052.69714,2,open_hand
1,5,43,29,3,0,1,-1,1782739052.69714,2,open_hand
-12,14,-6,-10,-4,-2,-1,0,1782739052.697966,2,open_hand
-6,38,36,46,5,2,2,2,1782739052.697966,2,open_hand
-3,-1,-28,-30,-4,2,2,7,1782739052.714056,2,open_hand
-11,-5,-11,-19,-4,-2,-1,-5,1782739052.714056,2,open_hand
14,17,39,56,6,-1,-3,6,1782739052.728499,2,open_hand
10,5,-49,-66,-8,-4,-1,5,1782739052.728499,2,open_hand
-9,-1,4,-5,-1,-2,-4,-6,1782739052.728597,2,open_hand
-8,-54,-27,-23,-1,1,1,-3,1782739052.728597,2,open_hand
2,-43,-40,10,1,-2,-5,-4,1782739052.744289,2,open_hand
-4,11,36,41,3,1,-2,-3,1782739052.744289,2,open_hand
-4,11,-33,-36,-9,-3,1,5,1782739052.757211,2,open_hand
5,-27,5,-11,1,1,1,0,1782739052.757211,2,open_hand
-6,-1,-4,-28,-7,-3,1,-11,1782739052.7573912,2,open_hand
-2,4,4,-2,-5,-6,-4,1,1782739052.7573912,2,open_hand
8,-15,27,35,2,-1,1,1,1782739052.772026,2,open_hand
3,-5,-22,-23,3,0,-2,1,1782739052.772026,2,open_hand
-5,14,10,-18,-7,-3,-2,-4,1782739052.78764,2,open_hand
6,19,33,19,-1,-2,-4,-10,1782739052.78764,2,open_hand
-13,7,-3,37,4,1,1,-1,1782739052.787749,2,open_hand
-4,-12,3,-19,-12,-5,-3,-2,1782739052.787749,2,open_hand
2,60,7,10,5,2,0,5,1782739052.802559,2,open_hand
-4,6,-15,-10,2,3,3,-5,1782739052.802559,2,open_hand
7,19,42,23,3,3,0,1,1782739052.8173661,2,open_hand
0,6,-34,-18,-10,-6,-3,-4,1782739052.8173661,2,open_hand
-3,4,31,26,7,2,1,3,1782739052.8184829,2,open_hand
-16,-50,-17,-21,-10,-7,-7,-4,1782739052.8184829,2,open_hand
1,5,10,-2,-1,-1,0,0,1782739052.831619,2,open_hand
-8,28,11,1,0,0,0,-2,1782739052.831619,2,open_hand
-1,-38,-20,21,-7,-3,3,11,1782739052.847042,2,open_hand
8,-25,6,14,7,2,0,-7,1782739052.847042,2,open_hand
16,-30,-21,-10,-3,-2,0,4,1782739052.847157,2,open_hand
-3,57,16,-3,-5,-3,-2,2,1782739052.847157,2,open_hand
6,-13,-17,-32,3,1,2,-1,1782739052.862273,2,open_hand
-5,13,67,69,7,2,2,6,1782739052.862273,2,open_hand
-7,-48,-67,-105,-14,-5,0,3,1782739052.87702,2,open_hand
-2,29,17,16,1,-1,-4,-20,1782739052.87702,2,open_hand
6,-15,-43,-56,-3,-2,0,24,1782739052.8773398,2,open_hand
-6,17,19,33,2,-1,1,-13,1782739052.8773398,2,open_hand
5,25,12,13,1,-2,-1,-3,1782739052.8918989,2,open_hand
3,0,29,39,8,3,2,5,1782739052.8918989,2,open_hand
-7,-8,-34,-25,-5,-3,-3,-13,1782739052.9070358,2,open_hand
3,18,-10,4,2,3,2,-2,1782739052.9070358,2,open_hand
0,73,6,-3,1,1,-1,18,1782739052.9071538,2,open_hand
-9,-6,-6,-35,-2,-2,-1,10,1782739052.9071538,2,open_hand
5,-42,10,32,-3,-6,-6,-8,1782739052.922644,2,open_hand
5,46,11,20,5,3,1,5,1782739052.922644,2,open_hand
3,8,25,-34,-5,-2,0,-7,1782739052.9373639,2,open_hand
-6,-45,-43,40,6,1,-1,3,1782739052.9373639,2,open_hand
-6,5,23,9,0,1,0,-1,1782739052.93815,2,open_hand
2,-20,-13,-15,-1,0,-1,5,1782739052.93815,2,open_hand
-22,-53,21,46,6,0,-2,-12,1782739052.952218,2,open_hand
8,-8,-35,-41,-5,0,-2,2,1782739052.952218,2,open_hand
-6,-8,13,5,-2,0,0,-7,1782739052.967459,2,open_hand
-4,-3,-18,-29,-7,-4,1,-4,1782739052.967459,2,open_hand
6,-1,-18,-17,2,1,0,-1,1782739052.9676008,2,open_hand
13,-11,45,27,4,0,2,0,1782739052.9676008,2,open_hand
-1,24,-2,13,5,2,-1,-14,1782739052.982472,2,open_hand
3,1,3,-31,-8,-4,-3,12,1782739052.982472,2,open_hand
2,-11,5,46,3,-2,-1,-1,1782739052.9977658,2,open_hand
-1,9,-13,-16,-6,-4,0,-2,1782739052.9977658,2,open_hand
-5,-10,8,5,-1,0,0,-4,1782739052.9981709,2,open_hand
-4,0,-22,-30,0,1,-1,0,1782739052.9981709,2,open_hand
5,-43,-22,-18,-6,-4,-5,-2,1782739053.0560482,2,open_hand
6,55,47,90,12,7,5,1,1782739053.0560482,2,open_hand
-3,-21,-55,-72,-13,-7,-4,6,1782739053.059569,2,open_hand
-13,74,14,-3,3,1,1,1,1782739053.059569,2,open_hand
-2,-4,12,10,-1,0,2,5,1782739053.05976,2,open_hand
-8,-8,0,-8,0,0,-2,-7,1782739053.05976,2,open_hand
0,29,-3,22,-1,1,3,1,1782739053.059972,2,open_hand
3,-19,-19,8,2,3,-2,-6,1782739053.059972,2,open_hand
4,31,62,4,0,0,0,1,1782739053.072513,2,open_hand
-3,-10,-84,4,-1,1,0,-1,1782739053.072513,2,open_hand
6,8,39,4,0,1,1,5,1782739053.116155,2,open_hand
0,-33,-2,-6,-5,-3,-3,-4,1782739053.116155,2,open_hand
1,-13,-43,-36,-6,-1,1,4,1782739053.117812,2,open_hand
5,8,54,20,3,1,-1,1,1782739053.117812,2,open_hand
3,11,-22,1,-5,-5,0,-1,1782739053.118995,2,open_hand
0,5,69,10,5,2,0,2,1782739053.118995,2,open_hand
-2,-4,-85,-29,-8,-4,-1,-5,1782739053.11985,2,open_hand
3,-40,45,38,5,0,0,5,1782739053.11985,2,open_hand
-4,19,-4,-8,-6,-2,-2,-5,1782739053.147365,2,open_hand
2,1,-11,-23,-2,-3,-1,-1,1782739053.147365,2,open_hand
-1,18,4,12,0,2,0,-1,1782739053.148043,2,open_hand
-1,-10,5,39,6,1,-1,-2,1782739053.148043,2,open_hand
-1,-11,-15,11,3,-1,1,3,1782739053.162508,2,open_hand
-8,-35,-2,-61,-7,-1,-2,0,1782739053.162508,2,open_hand
-4,-6,24,16,1,1,-3,-11,1782739053.162559,2,open_hand
-3,-16,13,10,-6,-4,-6,-6,1782739053.162559,2,open_hand
-1,51,12,5,6,4,6,4,1782739053.177504,2,open_hand
2,-10,-36,-13,-6,-3,-2,-1,1782739053.177504,2,open_hand
-14,8,29,26,8,1,-3,-18,1782739053.1924832,2,open_hand
8,11,-31,-27,-6,-3,-3,4,1782739053.1924832,2,open_hand
-8,-51,-23,9,-2,-3,-3,-4,1782739053.193272,2,open_hand
2,1,19,25,9,5,7,1,1782739053.193272,2,open_hand
8,-5,-5,-24,-6,-4,-2,3,1782739053.207137,2,open_hand
-21,-36,-25,-22,-5,-2,0,-2,1782739053.207137,2,open_hand
3,-9,-5,-10,3,1,0,0,1782739053.222652,2,open_hand
2,39,52,49,8,1,0,5,1782739053.222652,2,open_hand
3,-3,-35,-47,-9,-3,-3,-6,1782739053.222753,2,open_hand
-3,-4,-1,13,-2,-4,-3,-6,1782739053.222753,2,open_hand
5,-13,8,22,5,1,0,2,1782739053.237396,2,open_hand
2,-35,-36,-32,-11,-8,-7,-5,1782739053.237396,2,open_hand
-2,-9,76,62,10,5,1,3,1782739053.252241,2,open_hand
0,-2,-26,-61,-3,2,0,7,1782739053.252241,2,open_hand
4,3,51,49,10,3,-2,-11,1782739053.25265,2,open_hand
2,1,-44,-9,-9,-2,-2,2,1782739053.25265,2,open_hand
0,6,-7,-42,-5,-5,-3,-2,1782739053.267034,2,open_hand
-1,-7,20,40,3,0,3,7,1782739053.267034,2,open_hand
-4,-41,1,-21,-3,-2,-1,1,1782739053.28302,2,open_hand
0,24,24,15,5,3,-1,-1,1782739053.28302,2,open_hand
-6,-27,-51,0,-5,-2,-3,1,1782739053.283404,2,open_hand
3,-23,7,-1,-3,-3,-1,-2,1782739053.283404,2,open_hand
-1,-22,-3,13,1,-1,-4,-1,1782739053.311979,2,open_hand
-3,34,27,-22,5,2,2,-13,1782739053.311979,2,open_hand
-2,12,1,-3,1,2,0,18,1782739053.327819,2,open_hand
8,13,41,48,4,0,-1,-17,1782739053.327819,2,open_hand
10,33,-66,-62,-5,-1,2,17,1782739053.3282712,2,open_hand
-5,4,36,80,5,-3,-5,2,1782739053.3282712,2,open_hand
-14,0,-6,-23,-6,-1,0,-17,1782739053.328463,2,open_hand
1,-19,-25,-33,-1,0,0,-1,1782739053.328463,2,open_hand
-10,13,31,-11,-11,-5,-4,-7,1782739053.342458,2,open_hand
-7,49,17,12,5,5,0,1,1782739053.342458,2,open_hand
3,-7,-14,10,0,-2,-1,0,1782739053.3428,2,open_hand
5,3,-43,-4,0,3,3,3,1782739053.3428,2,open_hand
-2,7,34,7,-2,-5,-2,0,1782739053.357654,2,open_hand
8,0,7,9,-2,-3,-4,1,1782739053.357654,2,open_hand
-5,41,4,-32,-1,1,0,2,1782739053.371944,2,open_hand
-2,23,39,36,3,0,2,7,1782739053.371944,2,open_hand
2,-39,-44,-62,-13,-4,-3,-3,1782739053.3724859,2,open_hand
-3,8,-8,-9,-1,-4,0,-1,1782739053.3724859,2,open_hand
16,-8,16,32,6,2,3,1,1782739053.387404,2,open_hand
5,8,0,-8,-3,-2,-2,-4,1782739053.387404,2,open_hand
-11,10,14,35,4,2,3,-3,1782739053.402684,2,open_hand
4,-6,-1,-36,-8,-3,-5,0,1782739053.402684,2,open_hand
-6,-27,-16,6,1,1,0,6,1782739053.403245,2,open_hand
4,-12,30,-19,0,0,-1,1,1782739053.403245,2,open_hand
-6,46,-15,38,4,-2,-3,-10,1782739053.416846,2,open_hand
4,-5,7,0,-3,-1,-1,-1,1782739053.416846,2,open_hand
0,-6,2,11,0,-1,-2,7,1782739053.4321,2,open_hand
-1,1,-15,12,2,1,-1,0,1782739053.4321,2,open_hand
-2,-12,-3,-31,-2,0,-1,-9,1782739053.433173,2,open_hand
-5,-1,4,-19,-4,0,1,3,1782739053.433173,2,open_hand
-10,0,2,16,3,2,-3,-16,1782739053.4464571,2,open_hand
-2,-10,-28,-26,-9,-5,-2,-1,1782739053.4464571,2,open_hand
0,50,29,30,3,2,2,-2,1782739053.4626281,2,open_hand
-14,-5,-21,-13,2,1,0,-2,1782739053.4626281,2,open_hand
5,-22,5,3,-2,-3,-2,-5,1782739053.462751,2,open_hand
-5,12,-10,5,-1,-1,0,-7,1782739053.462751,2,open_hand
-4,-6,10,-9,1,1,-1,8,1782739053.47739,2,open_hand
5,-25,5,22,-4,-2,2,-15,1782739053.47739,2,open_hand
-1,-20,-5,-14,3,2,-1,1,1782739053.491776,2,open_hand
-10,-33,24,-20,-11,-6,-3,-1,1782739053.491776,2,open_hand
-2,-23,-39,-4,1,0,1,3,1782739053.4924958,2,open_hand
-8,-5,30,20,-1,-1,-2,3,1782739053.4924958,2,open_hand
1,5,-23,-49,-4,-2,0,-1,1782739053.506241,2,open_hand
-3,7,12,4,3,3,0,-1,1782739053.506241,2,open_hand
5,-3,11,17,2,1,0,-5,1782739053.522063,2,open_hand
1,13,-4,-21,0,-2,1,12,1782739053.522063,2,open_hand
-9,-8,1,-2,-5,0,0,-1,1782739053.522089,2,open_hand
-11,-35,-12,17,-6,-7,-9,-10,1782739053.522089,2,open_hand
-2,6,-27,-21,2,0,1,1,1782739053.537281,2,open_hand
12,0,-19,1,1,1,0,2,1782739053.537281,2,open_hand
7,48,40,9,-3,-3,-2,-2,1782739053.552243,2,open_hand
13,48,3,9,8,6,9,16,1782739053.552243,2,open_hand
-12,-31,-57,-22,-13,-6,-5,-16,1782739053.552651,2,open_hand
-5,-6,3,6,0,-3,-3,-6,1782739053.552651,2,open_hand
12,-25,-16,-19,-3,-2,-1,1,1782739053.566561,2,open_hand
-3,23,26,15,3,-1,-1,-4,1782739053.566561,2,open_hand
9,4,-15,19,5,4,0,6,1782739053.582471,2,open_hand
6,25,-22,-28,-5,-2,2,6,1782739053.582471,2,open_hand
-5,0,2,-9,-2,1,-1,-3,1782739053.582535,2,open_hand
-5,10,59,50,1,0,0,6,1782739053.582535,2,open_hand
0,-9,-61,-17,-2,-3,-2,1,1782739053.5970829,2,open_hand
-10,12,32,22,1,2,0,-5,1782739053.5970829,2,open_hand
-1,-15,-21,-8,-2,-2,-1,2,1782739053.6119921,2,open_hand
12,-3,-5,12,2,-1,1,13,1782739053.6119921,2,open_hand
-8,-10,28,-28,-1,0,-2,1,1782739053.612581,2,open_hand
8,-19,-51,22,2,0,0,-1,1782739053.612581,2,open_hand
1,0,-32,15,-6,-7,-4,-6,1782739053.626836,2,open_hand
5,4,-5,-53,-1,-2,-3,-2,1782739053.626836,2,open_hand
2,2,34,49,1,-1,0,6,1782739053.642137,2,open_hand
-2,10,14,13,11,5,-1,-10,1782739053.642137,2,open_hand
-11,-17,18,19,-4,-5,-3,-9,1782739053.642285,2,open_hand
1,-44,-15,-49,-12,-5,-4,-7,1782739053.642285,2,open_hand
-1,12,10,17,3,1,0,-1,1782739053.6572192,2,open_hand
0,1,-11,-10,2,3,1,-3,1782739053.6572192,2,open_hand
0,-57,2,7,-4,-1,0,2,1782739053.67217,2,open_hand
-8,-21,-35,-63,-11,-3,-2,-8,1782739053.67217,2,open_hand
5,5,33,11,3,1,1,2,1782739053.6725278,2,open_hand
7,-20,-8,0,0,0,-1,4,1782739053.6725278,2,open_hand
-3,19,-7,28,3,2,2,1,1782739053.6876202,2,open_hand
-3,14,-2,-32,-1,-1,-1,-3,1782739053.6876202,2,open_hand
7,11,33,17,-1,-2,0,0,1782739053.702294,2,open_hand
-13,-11,-31,-18,-9,-6,-5,-6,1782739053.702294,2,open_hand
2,22,39,10,4,2,0,-4,1782739053.702463,2,open_hand
9,-8,-1,15,-3,0,-1,-1,1782739053.702463,2,open_hand
-1,44,-23,1,-2,-2,1,0,1782739053.71814,2,open_hand
-5,-16,-18,-29,-7,-2,0,5,1782739053.71814,2,open_hand
2,21,15,39,10,4,2,1,1782739053.732461,2,open_hand
4,-13,-37,-49,-7,-3,-2,-4,1782739053.732461,2,open_hand
-10,-17,12,-16,-6,-2,-3,1,1782739053.7327302,2,open_hand
-2,1,-22,-50,-8,-1,-3,0,1782739053.7327302,2,open_hand
-4,25,10,13,0,0,2,7,1782739053.746989,2,open_hand
3,24,18,41,4,1,0,-18,1782739053.746989,2,open_hand
-18,26,14,12,7,1,2,0,1782739053.762238,2,open_hand
0,11,32,39,8,3,6,13,1782739053.762238,2,open_hand
-3,-22,-38,-65,-12,-8,-5,-4,1782739053.762465,2,open_hand
-7,1,30,23,6,-1,-1,0,1782739053.762465,2,open_hand
6,-11,-28,-7,-4,-3,0,1,1782739053.777319,2,open_hand
-1,7,12,-5,3,1,-1,-4,1782739053.777319,2,open_hand
6,-12,20,13,3,0,0,7,1782739053.792452,2,open_hand
1,-5,17,21,4,0,0,3,1782739053.792452,2,open_hand
3,41,-34,-20,-7,-6,-2,-11,1782739053.792829,2,open_hand
1,1,-16,41,0,-2,-4,2,1782739053.792829,2,open_hand
16,26,26,-4,2,1,0,0,1782739053.8069031,2,open_hand
-14,-26,1,20,-1,3,2,-7,1782739053.8069031,2,open_hand
1,-37,-18,-28,-1,0,-1,0,1782739053.822518,2,open_hand
10,10,29,3,-2,-1,0,11,1782739053.822518,2,open_hand
-17,-20,-7,23,2,0,0,-14,1782739053.822626,2,open_hand
-3,2,-64,-73,-11,-5,-2,-1,1782739053.822626,2,open_hand
6,-81,12,36,-1,-3,-4,-6,1782739053.837247,2,open_hand
-15,17,-18,-14,-1,-3,-1,13,1782739053.837247,2,open_hand
7,-15,6,-11,-1,3,-1,-7,1782739053.852181,2,open_hand
10,10,27,34,4,-1,-2,13,1782739053.852181,2,open_hand
-5,-45,-13,-14,-4,0,-1,-1,1782739053.852609,2,open_hand
-5,-21,-51,-29,2,-1,-2,-12,1782739053.852609,2,open_hand
11,-1,32,70,4,1,0,7,1782739053.866726,2,open_hand
-13,-8,-78,-72,-18,-6,-3,-8,1782739053.866726,2,open_hand
23,21,12,14,2,-1,-4,-7,1782739053.882082,2,open_hand
0,3,21,33,4,2,-3,-1,1782739053.882082,2,open_hand
-6,-20,-16,-14,0,0,1,1,1782739053.8822458,2,open_hand
0,-13,19,6,-6,-3,-3,-2,1782739053.8822458,2,open_hand
-4,7,-10,-8,3,1,-1,11,1782739053.8972201,2,open_hand
3,-28,-12,-5,-3,-2,-1,-14,1782739053.8972201,2,open_hand
6,2,-8,-22,-5,-3,1,0,1782739053.912131,2,open_hand
-5,-1,90,73,6,-1,-1,7,1782739053.912131,2,open_hand
-7,58,-49,-74,-7,-1,1,4,1782739053.912642,2,open_hand
-3,-5,4,35,5,0,-1,-2,1782739053.912642,2,open_hand
-3,43,67,-16,-1,0,-1,1,1782739053.927688,2,open_hand
1,1,42,25,4,3,2,-2,1782739053.927688,2,open_hand
-3,4,24,22,2,-1,-2,-7,1782739053.942204,2,open_hand
-12,-17,-45,-21,-4,-4,-2,-3,1782739053.942204,2,open_hand
3,14,-1,-8,-3,-2,-3,-3,1782739053.942443,2,open_hand
-22,13,20,63,6,6,4,-6,1782739053.942443,2,open_hand
15,-15,0,-35,-4,-1,-2,-1,1782739053.95715,2,open_hand
10,6,-40,-56,-10,-5,-2,5,1782739053.95715,2,open_hand
-6,-11,-11,9,2,-1,5,14,1782739053.9719172,2,open_hand
-5,2,4,-15,1,1,-1,2,1782739053.9719172,2,open_hand
-4,12,51,43,5,1,3,0,1782739053.972642,2,open_hand
4,7,-34,16,0,0,-3,0,1782739053.972642,2,open_hand
-17,13,-5,-34,1,3,0,-4,1782739053.9866571,2,open_hand
-5,-32,32,18,1,-3,-1,-4,1782739053.9866571,2,open_hand
15,-100,-63,-29,-5,0,0,15,1782739054.0023959,2,open_hand
0,19,36,28,3,0,1,-10,1782739054.0023959,2,open_hand
4,-28,1,-12,-2,-1,-3,2,1782739054.002563,2,open_hand
-5,8,-30,-11,2,-1,-2,-11,1782739054.002563,2,open_hand
-8,-29,5,35,4,0,0,-6,1782739054.017579,2,open_hand
-11,2,-14,-20,-13,-7,-4,1,1782739054.017579,2,open_hand
0,6,25,16,1,0,-2,8,1782739054.0319529,2,open_hand
17,-4,-17,15,1,1,0,6,1782739054.0319529,2,open_hand
-7,26,3,-15,-1,-2,-2,-2,1782739054.033001,2,open_hand
-9,8,19,-18,-2,1,-1,-4,1782739054.033001,2,open_hand
-4,20,16,6,-2,-2,-6,-13,1782739054.046873,2,open_hand
3,8,3,38,3,1,1,7,1782739054.046873,2,open_hand
-2,22,-7,-55,-10,-4,-2,2,1782739054.062376,2,open_hand
6,10,1,16,1,0,0,-4,1782739054.062376,2,open_hand
-9,24,-6,-13,-6,-4,-4,-6,1782739054.062559,2,open_hand
-10,69,29,-3,3,1,0,-5,1782739054.062559,2,open_hand
-3,13,-2,18,0,0,-1,-4,1782739054.0776289,2,open_hand
6,-51,32,46,3,0,-4,0,1782739054.0776289,2,open_hand
-12,-26,-50,-111,-12,0,4,2,1782739054.092343,2,open_hand
9,-16,40,21,-4,-4,-3,-3,1782739054.092343,2,open_hand
0,15,-16,12,3,-1,-1,-4,1782739054.092893,2,open_hand
-6,14,47,17,6,3,1,-2,1782739054.092893,2,open_hand
15,-19,-27,-2,-2,-1,1,20,1782739054.106833,2,open_hand
3,-10,-11,-40,-8,-2,-4,-14,1782739054.106833,2,open_hand
-4,-18,-11,17,2,-1,-1,-2,1782739054.12292,2,open_hand
0,2,-22,-2,1,1,2,4,1782739054.12292,2,open_hand
5,14,-32,18,-3,-2,-4,-15,1782739054.122989,2,open_hand
1,0,33,-1,0,0,-2,0,1782739054.122989,2,open_hand
-3,1,-85,-69,-4,-1,-2,-1,1782739054.137467,2,open_hand
4,10,18,20,1,1,1,-2,1782739054.137467,2,open_hand
0,22,31,44,4,3,4,4,1782739054.152341,2,open_hand
6,-3,-20,-52,-5,-2,0,6,1782739054.152341,2,open_hand
12,-23,31,63,6,1,2,1,1782739054.1679842,2,open_hand
-28,23,11,-4,-3,-4,-1,-2,1782739054.1679842,2,open_hand
-13,-32,-46,-54,-7,-5,-3,-16,1782739054.168236,2,open_hand
12,-1,-20,7,6,3,4,18,1782739054.168236,2,open_hand
4,14,30,22,4,2,1,-1,1782739054.1822689,2,open_hand
3,0,-34,-26,-2,-3,-2,0,1782739054.1822689,2,open_hand
18,-36,57,50,2,-1,1,3,1782739054.182461,2,open_hand
-7,7,-28,-10,-5,-1,4,-6,1782739054.182461,2,open_hand
-3,10,30,-23,-1,-1,-2,4,1782739054.1973498,2,open_hand
1,-37,-30,-2,-3,-3,-4,-3,1782739054.1973498,2,open_hand
12,35,58,-1,5,2,3,5,1782739054.212127,2,open_hand
2,-33,-25,5,-8,-3,-3,-6,1782739054.212127,2,open_hand
-11,-20,-35,-24,-8,-3,1,3,1782739054.212642,2,open_hand
3,-17,46,23,3,-4,-2,-2,1782739054.212642,2,open_hand
13,-13,-13,6,1,0,-1,-1,1782739054.2279098,2,open_hand
-9,4,3,-32,1,0,0,4,1782739054.2279098,2,open_hand
-7,19,34,29,2,2,-1,-3,1782739054.241915,2,open_hand
-4,-12,-2,32,-2,-2,-5,-6,1782739054.241915,2,open_hand
2,8,-14,-43,-7,-2,-1,4,1782739054.242226,2,open_hand
-4,12,7,8,5,2,1,-1,1782739054.242226,2,open_hand
-3,-19,-10,4,1,1,0,0,1782739054.257525,2,open_hand
9,37,48,18,2,2,3,-4,1782739054.257525,2,open_hand
-16,-35,-75,-64,-24,-12,-9,-2,1782739054.272135,2,open_hand
-3,63,1,2,-1,-2,3,3,1782739054.272135,2,open_hand
1,-36,0,6,-1,-4,-5,-9,1782739054.272491,2,open_hand
3,21,-14,-23,0,3,4,5,1782739054.272491,2,open_hand
-4,16,9,18,9,5,-1,-5,1782739054.330694,2,open_hand
3,-8,16,42,3,2,1,-6,1782739054.330694,2,open_hand
6,-30,-8,-19,-7,-5,0,12,1782739054.333041,2,open_hand
6,39,-32,-77,-12,-3,-1,4,1782739054.333041,2,open_hand
-1,24,23,38,5,2,1,1,1782739054.333259,2,open_hand
1,-65,-9,-11,1,1,-1,-2,1782739054.333259,2,open_hand
-17,6,2,25,5,2,1,1,1782739054.334569,2,open_hand
1,-21,-38,-3,0,-2,-5,-7,1782739054.334569,2,open_hand
-7,3,-30,-40,-5,0,-3,-7,1782739054.346992,2,open_hand
-4,5,56,31,-1,0,2,1,1782739054.346992,2,open_hand
-7,-10,-38,1,-3,-2,-3,-9,1782739054.391309,2,open_hand
-1,-32,-16,-37,-1,-3,-3,1,1782739054.391309,2,open_hand
7,4,-1,65,11,5,3,3,1782739054.392092,2,open_hand
-4,-17,32,-20,-8,-4,-4,-9,1782739054.392092,2,open_hand
2,31,3,-1,0,1,-2,-4,1782739054.39359,2,open_hand
-1,-37,-26,-9,-3,-2,-2,4,1782739054.39359,2,open_hand
6,-4,35,24,3,2,0,-4,1782739054.3937652,2,open_hand
-13,-15,-7,-22,-5,-6,1,11,1782739054.3937652,2,open_hand
-12,-30,11,25,-1,-4,-1,-3,1782739054.407207,2,open_hand
13,3,-15,-39,-4,0,0,-11,1782739054.407207,2,open_hand
0,-30,41,33,7,3,1,1,1782739054.422632,2,open_hand
4,45,3,8,0,3,3,9,1782739054.422632,2,open_hand
-10,5,-22,-20,-9,-8,-7,-12,1782739054.422879,2,open_hand
-4,-21,-20,1,4,3,1,-2,1782739054.422879,2,open_hand
