emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
-2,-8,5,30,29,38,-3,15,1782730398.866364,1,fist
-2,3,1,-1,-2,-67,-11,4,1782730398.880988,1,fist
-5,-2,-4,-3,7,-29,6,-13,1782730398.880988,1,fist
-1,-1,14,5,-8,41,-11,-1,1782730398.881263,1,fist
-5,-2,-9,4,-14,-3,-19,-8,1782730398.881263,1,fist
2,-1,-18,-16,-16,-60,15,9,1782730398.896854,1,fist
-10,-5,8,9,9,-1,-61,-46,1782730398.896854,1,fist
2,-3,-19,-11,-9,-38,33,8,1782730398.909802,1,fist
-14,-8,0,-4,-28,-118,-59,-18,1782730398.909802,1,fist
3,-3,-8,2,39,63,34,21,1782730398.911097,1,fist
4,3,17,-6,6,13,7,14,1782730398.911097,1,fist
-6,-4,8,7,-4,-47,-37,-27,1782730398.929897,1,fist
4,1,-7,-6,-29,21,-7,-12,1782730398.929897,1,fist
-4,-1,-3,-7,-3,-21,26,6,1782730398.9410381,1,fist
19,12,0,-2,-23,-38,27,48,1782730398.9410381,1,fist
-3,1,-1,-7,14,35,17,-15,1782730398.941099,1,fist
-12,-8,-9,7,11,-30,17,-22,1782730398.941099,1,fist
13,6,16,7,13,64,4,31,1782730398.953822,1,fist
-8,-7,-2,9,12,-10,-10,6,1782730398.953822,1,fist
-4,-1,-1,-10,-41,-4,-1,-6,1782730398.984267,1,fist
2,-2,-31,-31,6,-28,1,-17,1782730398.984267,1,fist
11,4,10,1,8,1,50,24,1782730398.985488,1,fist
-1,-4,0,14,51,17,14,26,1782730398.985488,1,fist
-4,1,7,7,-6,-30,-36,-39,1782730398.985767,1,fist
-4,-2,2,2,-15,9,-15,0,1782730398.985767,1,fist
-6,-1,3,3,10,-71,-20,-7,1782730399.000802,1,fist
10,2,-17,-21,7,64,-5,4,1782730399.000802,1,fist
0,-1,8,-1,7,22,8,-4,1782730399.001001,1,fist
8,7,10,9,8,10,5,4,1782730399.001001,1,fist
-11,-6,-1,7,-5,-56,-37,-38,1782730399.016691,1,fist
-8,-4,-18,-12,-41,-30,19,-11,1782730399.016691,1,fist
-3,-3,18,11,45,45,-22,-9,1782730399.0297978,1,fist
17,9,-5,-15,-17,41,26,46,1782730399.0297978,1,fist
-6,-5,22,16,-1,-128,-42,-18,1782730399.032156,1,fist
1,0,4,12,6,31,4,9,1782730399.032156,1,fist
1,0,-13,-10,6,112,21,13,1782730399.044318,1,fist
3,4,13,-4,10,-21,16,8,1782730399.044318,1,fist
-6,-3,-20,-15,-6,48,-16,-17,1782730399.0595431,1,fist
-8,-9,-21,-18,-3,-119,-35,-14,1782730399.0595431,1,fist
-9,2,17,9,-21,-42,5,-22,1782730399.0597498,1,fist
6,-7,-15,-13,19,113,42,34,1782730399.0597498,1,fist
2,7,14,25,1,0,-12,1,1782730399.076278,1,fist
-2,3,12,7,-7,47,24,4,1782730399.076278,1,fist
7,3,0,7,-3,-42,-34,-9,1782730399.090689,1,fist
-9,-9,-13,-10,-1,-128,-11,15,1782730399.090689,1,fist
9,1,-7,-10,-8,75,36,23,1782730399.0908842,1,fist
-1,3,21,-3,-1,33,2,0,1782730399.0908842,1,fist
-5,-10,-19,4,12,44,34,15,1782730399.105197,1,fist
-9,-1,11,16,-2,-46,-20,-27,1782730399.105197,1,fist
8,4,5,4,36,38,-23,-22,1782730399.121153,1,fist
3,4,-11,-15,-35,0,7,4,1782730399.121153,1,fist
3,-1,-4,-8,-2,-21,-9,8,1782730399.12155,1,fist
-5,-2,5,4,4,62,17,-4,1782730399.12155,1,fist
1,3,-8,-8,-5,3,-21,-7,1782730399.1370828,1,fist
-8,-12,-14,-11,8,-12,19,7,1782730399.1370828,1,fist
8,6,0,-2,-4,-13,7,9,1782730399.149434,1,fist
-6,0,20,25,23,9,-17,-32,1782730399.149434,1,fist
-1,-4,-14,-14,-12,-105,-11,45,1782730399.150392,1,fist
-4,-5,-10,-9,14,39,-11,-14,1782730399.150392,1,fist
-1,-3,8,11,-7,-36,-12,-3,1782730399.165994,1,fist
2,1,8,4,-16,-7,15,25,1782730399.165994,1,fist
1,-1,-5,5,7,-16,-10,-14,1782730399.180258,1,fist
-3,4,-2,0,-14,51,-24,-9,1782730399.180258,1,fist
-11,-13,-19,-25,-3,-24,19,-9,1782730399.180643,1,fist
11,12,17,15,36,92,43,14,1782730399.180643,1,fist
-2,-4,-3,-3,-5,4,-3,-7,1782730399.1958249,1,fist
-2,1,6,9,17,-6,7,3,1782730399.1958249,1,fist
-10,-1,-1,-8,-23,-36,-18,-33,1782730399.2112179,1,fist
14,2,-4,-4,1,43,8,41,1782730399.2112179,1,fist
3,3,-2,2,19,-17,7,4,1782730399.211336,1,fist
1,1,9,5,-14,-30,10,4,1782730399.211336,1,fist
0,0,-1,-19,19,6,-10,3,1782730399.2248042,1,fist
-7,-6,-9,-25,-4,-48,-28,-23,1782730399.2248042,1,fist
-3,1,3,45,-12,-15,8,2,1782730399.240608,1,fist
4,1,1,-1,-12,-10,-9,-3,1782730399.240608,1,fist
1,-1,0,14,42,19,9,12,1782730399.240893,1,fist
-5,-2,-7,-13,-11,-10,-12,-15,1782730399.240893,1,fist
0,-3,-5,-24,-8,30,8,3,1782730399.2537239,1,fist
-5,-3,-3,-3,-3,-26,-9,-14,1782730399.2537239,1,fist
4,2,1,4,-5,12,8,15,1782730399.270485,1,fist
-4,-4,-2,-2,-14,-22,-11,-7,1782730399.270485,1,fist
-5,-2,-3,-10,11,10,-5,-8,1782730399.2705011,1,fist
1,0,-3,-6,2,-5,-5,-6,1782730399.2705011,1,fist
-7,0,3,-1,-9,10,-1,5,1782730399.28638,1,fist
-1,-5,-1,20,-4,21,-6,-20,1782730399.28638,1,fist
1,-3,-2,-6,0,6,4,-10,1782730399.314511,1,fist
-4,4,2,2,-1,4,-64,-2,1782730399.314511,1,fist
24,7,6,-4,13,14,35,18,1782730399.314612,1,fist
-13,-2,3,16,3,-48,-17,-19,1782730399.314612,1,fist
-3,-3,-4,-7,-15,14,12,4,1782730399.315611,1,fist
-5,-6,-7,-39,-1,-2,7,-9,1782730399.315611,1,fist
-16,-7,-8,-27,-4,-23,-28,-10,1782730399.331079,1,fist
-4,-2,1,41,18,-18,-29,-10,1782730399.331079,1,fist
-12,-6,-1,-11,-6,3,14,-14,1782730399.3311949,1,fist
32,14,10,26,4,72,27,42,1782730399.3311949,1,fist
10,4,-3,-20,-44,-20,-2,4,1782730399.344428,1,fist
-12,-4,-2,-6,-10,-30,-19,-40,1782730399.344428,1,fist
10,4,0,4,-15,-1,7,42,1782730399.358811,1,fist
-2,-6,-2,9,28,-24,12,28,1782730399.358811,1,fist
1,0,-3,-24,-19,-24,3,9,1782730399.359024,1,fist
5,2,-8,-19,20,16,-4,-3,1782730399.359024,1,fist
-15,-1,4,16,25,-16,-30,-56,1782730399.376788,1,fist
-11,-3,1,8,-8,-8,2,-1,1782730399.376788,1,fist
10,4,0,10,23,10,19,33,1782730399.3896892,1,fist
5,1,0,-2,-24,18,14,9,1782730399.3896892,1,fist
-13,-5,-3,-19,-16,-33,-40,-42,1782730399.391177,1,fist
9,0,-8,-8,14,-19,-3,38,1782730399.391177,1,fist
-1,-2,4,28,23,-40,-1,-28,1782730399.406414,1,fist
-10,-2,-2,-17,-23,-25,-16,1,1782730399.406414,1,fist
18,7,2,9,9,-1,27,51,1782730399.420457,1,fist
-11,-13,-15,-21,-70,-13,-28,-49,1782730399.420457,1,fist
-13,-4,16,36,18,20,-13,-19,1782730399.420938,1,fist
10,4,-6,-17,18,-55,1,16,1782730399.420938,1,fist
-6,-2,2,9,-2,48,3,-5,1782730399.437609,1,fist
-5,-6,-14,5,7,36,27,-2,1782730399.437609,1,fist
5,6,3,4,-10,59,0,10,1782730399.45179,1,fist
-23,-7,-1,3,-1,-24,15,14,1782730399.45179,1,fist
14,-3,-7,-11,-9,78,-15,-6,1782730399.451859,1,fist
10,1,1,-16,-6,-6,34,-2,1782730399.451859,1,fist
4,3,0,8,33,13,-2,16,1782730399.465154,1,fist
-4,-2,-1,-1,-43,-8,2,-32,1782730399.465154,1,fist
4,2,6,9,-17,-74,-20,50,1782730399.481539,1,fist
1,6,12,22,23,-10,-8,-2,1782730399.481539,1,fist
4,-5,-5,-11,7,23,31,18,1782730399.482128,1,fist
-7,-2,-7,-17,-45,-13,-41,-21,1782730399.482128,1,fist
-9,-3,-6,4,11,-19,15,-6,1782730399.4961112,1,fist
2,6,15,12,36,38,-3,-2,1782730399.4961112,1,fist
-5,-1,-7,-6,-12,14,-1,-20,1782730399.5105019,1,fist
8,5,4,-5,-28,-59,21,19,1782730399.5105019,1,fist
-9,2,4,1,-7,6,3,-19,1782730399.511467,1,fist
-6,-3,-2,3,30,-34,-26,-19,1782730399.511467,1,fist
-4,-2,0,1,-10,-65,-35,-40,1782730399.526515,1,fist
19,2,3,12,7,55,21,42,1782730399.526515,1,fist
-2,-2,-4,-12,-24,4,-3,-9,1782730399.54065,1,fist
-15,-2,-2,-9,-24,-49,-11,-30,1782730399.54065,1,fist
5,-1,5,17,0,-15,18,28,1782730399.5411992,1,fist
5,-4,-3,-8,-19,-15,-2,-11,1782730399.5411992,1,fist
-2,1,-2,-5,18,-22,-4,3,1782730399.555638,1,fist
-7,-6,-2,-14,-4,25,3,-31,1782730399.555638,1,fist
1,2,1,12,18,25,13,16,1782730399.5720372,1,fist
9,6,6,6,30,24,-22,-24,1782730399.5720372,1,fist
3,-5,-5,1,6,-16,-29,-1,1782730399.5720909,1,fist
-9,1,-1,1,-26,12,43,5,1782730399.5720909,1,fist
-11,-9,-10,-22,-37,18,-19,4,1782730399.585537,1,fist
-8,-6,-6,-7,6,-23,0,-37,1782730399.585537,1,fist
6,0,1,0,-6,27,17,48,1782730399.601525,1,fist
13,0,-3,-7,-44,13,14,37,1782730399.601525,1,fist
0,4,11,11,9,-15,-12,8,1782730399.601853,1,fist
-3,0,2,11,49,40,8,3,1782730399.601853,1,fist
-2,-5,-8,-4,-17,6,3,-24,1782730399.6176152,1,fist
-3,2,4,2,-21,-24,-7,-5,1782730399.6176152,1,fist
-3,0,-2,4,-1,3,-9,-1,1782730399.630479,1,fist
-4,-4,-8,-7,7,-4,-8,-22,1782730399.630479,1,fist
-1,-4,3,9,-27,-6,5,2,1782730399.6314309,1,fist
7,1,4,0,16,-29,1,18,1782730399.6314309,1,fist
-2,0,-3,-3,28,32,3,-8,1782730399.646102,1,fist
-5,-4,-6,-11,-54,-39,-8,0,1782730399.646102,1,fist
-1,-2,-10,-17,27,-13,5,-8,1782730399.6594172,1,fist
-2,-5,-9,-17,-38,-21,-32,-25,1782730399.6594172,1,fist
7,4,11,9,-24,50,29,52,1782730399.659668,1,fist
-5,1,10,26,-20,0,7,-26,1782730399.659668,1,fist
13,7,6,8,27,-45,-17,-4,1782730399.6752949,1,fist
-6,-4,-5,-8,-70,-1,15,31,1782730399.6752949,1,fist
0,-1,0,0,104,16,-10,-15,1782730399.692574,1,fist
-9,-7,-9,-4,37,3,-2,-1,1782730399.692574,1,fist
5,3,4,3,-2,-23,9,24,1782730399.6927528,1,fist
1,1,1,5,17,32,-5,-42,1782730399.6927528,1,fist
-9,-9,-12,-18,-68,-31,-8,-33,1782730399.705821,1,fist
9,2,2,0,-18,2,9,72,1782730399.705821,1,fist
-15,-10,-7,0,-15,50,3,-25,1782730399.721421,1,fist
11,6,5,3,28,33,27,24,1782730399.721421,1,fist
-4,-1,0,-3,-31,-9,6,-6,1782730399.722225,1,fist
-3,-2,0,-4,15,29,-12,-32,1782730399.722225,1,fist
-5,-1,-7,-10,4,32,16,14,1782730399.737576,1,fist
0,1,-1,2,-41,-26,-7,1,1782730399.737576,1,fist
-5,2,1,-2,-10,-15,-13,-35,1782730399.7513542,1,fist
2,-4,-7,-11,12,10,0,-4,1782730399.7513542,1,fist
-2,0,4,-10,-2,-16,-17,-41,1782730399.752855,1,fist
5,2,1,12,35,29,20,8,1782730399.752855,1,fist
-12,0,6,17,21,-10,-16,-56,1782730399.7651699,1,fist
6,2,-4,3,-24,17,13,64,1782730399.7651699,1,fist
2,-6,-17,-15,20,-50,8,13,1782730399.779857,1,fist
0,1,11,5,-6,-3,0,-1,1782730399.779857,1,fist
-4,-11,-13,-23,-28,5,-7,1,1782730399.781281,1,fist
2,-2,0,-10,5,-4,5,-15,1782730399.781281,1,fist
15,6,2,10,53,49,16,41,1782730399.7960992,1,fist
-2,-2,-11,-13,-13,-24,-2,3,1782730399.7960992,1,fist
0,3,5,12,-16,-15,-17,-13,1782730399.8109891,1,fist
-7,-4,-5,-6,-38,-26,-12,2,1782730399.8109891,1,fist
1,2,8,18,70,25,-3,1,1782730399.811313,1,fist
5,4,11,23,18,9,-3,26,1782730399.811313,1,fist
6,0,-1,-12,-14,0,4,16,1782730399.825231,1,fist
-1,1,3,-3,-22,23,-5,3,1782730399.825231,1,fist
-4,-4,-4,-9,-28,-67,-17,-44,1782730399.841086,1,fist
-4,-7,-7,-11,21,-77,-14,4,1782730399.841086,1,fist
-9,2,2,5,8,2,7,-13,1782730399.8416278,1,fist
-2,0,-7,-3,25,31,13,60,1782730399.8416278,1,fist
7,1,0,4,-1,8,3,26,1782730399.857001,1,fist
-2,-3,-4,-5,-14,18,0,-12,1782730399.857001,1,fist
-2,-5,-5,-6,-26,-20,17,15,1782730399.870145,1,fist
-12,-2,0,-2,12,-33,-30,-59,1782730399.870145,1,fist
-2,0,4,4,-33,53,1,-13,1782730399.870611,1,fist
1,2,1,3,15,-12,2,37,1782730399.870611,1,fist
-2,-7,-8,-25,-29,-91,-15,1,1782730399.886473,1,fist
-3,-1,4,27,16,12,-7,-10,1782730399.886473,1,fist
5,7,11,18,-9,-7,17,16,1782730399.9006479,1,fist
-2,3,0,-6,8,-5,-14,-20,1782730399.9006479,1,fist
2,-3,-5,-5,19,27,10,3,1782730399.901223,1,fist
4,3,3,-10,-23,-2,1,0,1782730399.901223,1,fist
-8,-2,-1,5,3,-8,-7,-28,1782730399.9175522,1,fist
6,1,0,9,22,-8,0,18,1782730399.9175522,1,fist
0,-7,-10,-19,-20,23,5,5,1782730399.931575,1,fist
1,0,0,3,30,30,11,27,1782730399.931575,1,fist
6,6,6,8,-15,-13,-3,15,1782730399.931775,1,fist
-18,-6,-6,-11,-25,-39,-13,-52,1782730399.931775,1,fist
3,0,-3,-3,14,-17,-1,22,1782730399.9452622,1,fist
7,-1,-7,-7,-50,-26,12,-15,1782730399.9452622,1,fist
-6,2,4,2,-7,35,-17,-6,1782730399.961422,1,fist
15,6,6,6,4,47,35,9,1782730399.961422,1,fist
6,2,2,5,44,8,-11,14,1782730399.961733,1,fist
3,3,4,0,-37,14,3,-2,1782730399.961733,1,fist
-9,-6,-6,-4,2,-2,-1,0,1782730399.974337,1,fist
-5,-2,-1,-2,27,12,-8,-13,1782730399.974337,1,fist
-4,0,4,12,22,-2,-17,-66,1782730399.99079,1,fist
4,4,3,0,43,28,0,56,1782730399.99079,1,fist
-6,-11,-14,-26,-54,-44,-11,-40,1782730399.990968,1,fist
13,4,8,17,11,77,19,40,1782730399.990968,1,fist
-4,1,4,11,3,3,-5,-17,1782730400.0075488,1,fist
-4,-4,-3,1,15,-1,-9,-12,1782730400.0075488,1,fist
-7,-5,-8,-23,-6,-24,-2,-24,1782730400.020036,1,fist
-5,-2,1,-1,-5,-3,-7,14,1782730400.020036,1,fist
-4,-5,-5,-5,-28,6,-13,-7,1782730400.020266,1,fist
18,3,-1,-4,18,7,28,31,1782730400.020266,1,fist
5,5,14,9,33,37,1,56,1782730400.034841,1,fist
-13,-8,-3,-15,-30,-66,-24,-64,1782730400.034841,1,fist
5,2,0,-2,-27,12,6,45,1782730400.0501041,1,fist
-8,2,2,9,14,-14,-3,-21,1782730400.0501041,1,fist
5,2,3,12,11,5,4,5,1782730400.050283,1,fist
0,-1,-2,-10,7,-17,-14,-11,1782730400.050283,1,fist
0,1,-2,-5,-27,12,8,9,1782730400.065483,1,fist
-6,-7,-9,-13,7,-23,9,0,1782730400.065483,1,fist
4,1,-1,-9,-93,62,13,27,1782730400.079529,1,fist
-2,6,9,12,-11,23,0,-32,1782730400.079529,1,fist
3,3,-1,8,43,11,5,8,1782730400.080297,1,fist
-11,-9,-9,-4,-12,-29,-8,12,1782730400.080297,1,fist
0,1,3,5,4,20,23,-24,1782730400.094383,1,fist
2,3,4,0,4,5,-22,-12,1782730400.094383,1,fist
5,0,0,10,-1,-9,5,-21,1782730400.109409,1,fist
-14,-10,-11,-6,24,-1,-7,-15,1782730400.109409,1,fist
-10,-3,7,2,6,-55,-15,-50,1782730400.10955,1,fist
11,11,9,4,19,8,19,45,1782730400.10955,1,fist
-4,-3,-6,14,18,-10,-6,-17,1782730400.1275141,1,fist
-6,-17,-18,-20,-21,-17,-8,-14,1782730400.1275141,1,fist
-3,1,-3,-20,-8,5,-6,11,1782730400.139906,1,fist
9,14,14,19,-24,53,16,-1,1782730400.139906,1,fist
2,2,-2,16,3,-57,-9,12,1782730400.140398,1,fist
-16,-14,-12,-3,-37,-39,-22,-27,1782730400.140398,1,fist
-3,-1,5,-12,-11,20,9,-8,1782730400.1542678,1,fist
2,5,5,-4,13,-5,1,4,1782730400.1542678,1,fist
6,-3,-10,2,-36,1,16,44,1782730400.170238,1,fist
-10,-13,-12,-13,-31,16,-18,-16,1782730400.170238,1,fist
-1,1,6,4,23,-2,6,24,1782730400.1704519,1,fist
7,7,6,7,23,12,7,-6,1782730400.1704519,1,fist
-5,-1,-5,-2,-20,33,-6,-24,1782730400.185879,1,fist
-3,-10,-9,-4,7,30,24,49,1782730400.185879,1,fist
0,5,4,-13,-4,-1,-10,13,1782730400.200299,1,fist
6,1,4,10,20,37,4,4,1782730400.200299,1,fist
-5,-6,-6,-3,-1,0,2,-2,1782730400.200771,1,fist
-7,-4,0,12,47,-31,-20,-23,1782730400.200771,1,fist
5,3,4,-1,-18,-7,3,33,1782730400.214306,1,fist
3,3,0,-5,-12,-25,6,29,1782730400.214306,1,fist
6,-3,-12,-17,-17,-16,17,31,1782730400.229686,1,fist
-7,-2,4,5,33,36,-10,-31,1782730400.229686,1,fist
-7,0,3,4,-4,-23,-20,-38,1782730400.230229,1,fist
8,-1,-3,-5,-2,16,21,18,1782730400.230229,1,fist
0,1,-2,8,32,12,11,42,1782730400.25922,1,fist
-8,1,0,-15,-56,-1,-7,-68,1782730400.25922,1,fist
-4,-2,1,5,1,24,-1,-10,1782730400.259394,1,fist
2,4,6,1,-3,1,-4,8,1782730400.259394,1,fist
-3,0,-2,7,-10,32,-3,-13,1782730400.260475,1,fist
0,-5,-7,-8,-31,-20,5,-7,1782730400.260475,1,fist
-4,1,6,-1,3,-1,-19,-13,1782730400.2893708,1,fist
-3,-4,-4,5,8,-68,-18,-1,1782730400.2893708,1,fist
-8,-7,-5,-8,10,-21,-26,-68,1782730400.2900019,1,fist
-2,-1,-2,-2,-2,17,17,23,1782730400.2900019,1,fist
2,2,0,6,-13,-16,-1,-20,1782730400.290197,1,fist
-2,-3,-1,-3,0,-19,-5,8,1782730400.290197,1,fist
-3,-1,-1,7,-2,-7,-4,-6,1782730400.305202,1,fist
-7,-5,-2,-3,-18,-40,-21,-14,1782730400.305202,1,fist
-5,-7,-7,-10,-2,-2,9,-6,1782730400.3199182,1,fist
2,0,-2,-3,8,-4,-9,-46,1782730400.3199182,1,fist
0,-2,-2,-4,-38,-36,4,6,1782730400.3203468,1,fist
0,4,3,5,-2,-10,-12,-13,1782730400.3203468,1,fist
1,1,2,-1,2,-3,11,3,1782730400.334783,1,fist
-6,-3,-6,-7,13,-6,-6,-13,1782730400.334783,1,fist
-7,-2,1,8,63,16,-17,-39,1782730400.350092,1,fist
9,-4,-4,-4,-41,-11,20,89,1782730400.350092,1,fist
5,0,3,2,5,-12,0,10,1782730400.350315,1,fist
-3,-1,-6,-7,11,30,0,5,1782730400.350315,1,fist
5,2,4,7,28,-12,-10,8,1782730400.364851,1,fist
-2,4,4,16,19,-13,-7,-45,1782730400.364851,1,fist
-1,-4,-1,-2,-9,-3,5,-3,1782730400.379885,1,fist
-2,1,7,7,-26,16,-4,-3,1782730400.379885,1,fist
1,-4,-5,-12,-22,-22,2,16,1782730400.380565,1,fist
-8,-4,0,1,14,4,-12,-41,1782730400.380565,1,fist
11,3,-1,0,5,27,32,52,1782730400.394426,1,fist
-6,-4,-2,-5,-5,-38,-9,-13,1782730400.394426,1,fist
3,1,-1,-5,12,12,12,13,1782730400.409333,1,fist
5,9,10,33,1,-4,-1,-30,1782730400.409333,1,fist
4,1,-1,-6,-20,-16,-2,58,1782730400.409471,1,fist
-7,-3,-2,3,37,7,-9,-21,1782730400.409471,1,fist
4,2,4,-1,15,-45,-6,12,1782730400.42477,1,fist
-1,-3,-6,-16,1,25,10,24,1782730400.42477,1,fist
-3,-1,2,0,-10,5,-8,-44,1782730400.4400089,1,fist
-1,-4,-4,-9,-13,-13,-2,4,1782730400.4400089,1,fist
-2,-1,1,-1,-10,0,4,4,1782730400.440651,1,fist
5,3,1,-1,-5,-12,-4,11,1782730400.440651,1,fist
-5,-4,-6,-11,-17,-39,-5,-15,1782730400.4540968,1,fist
-4,0,0,-2,7,-19,-6,6,1782730400.4540968,1,fist
-3,-3,-4,8,-37,-25,-7,-10,1782730400.470099,1,fist
1,-3,-4,-2,6,-1,26,28,1782730400.470099,1,fist
-2,0,0,-3,-9,10,-4,-6,1782730400.4702861,1,fist
-1,-3,-4,-2,10,-8,0,-5,1782730400.4702861,1,fist
0,-1,-7,-10,9,18,17,-12,1782730400.492033,1,fist
4,4,7,2,3,56,8,32,1782730400.492033,1,fist
-7,-2,1,-2,-8,-17,-17,4,1782730400.498796,1,fist
0,-7,-8,-4,27,10,13,0,1782730400.498796,1,fist
3,2,1,-2,-23,32,4,2,1782730400.5003421,1,fist
3,4,3,2,28,17,-10,-26,1782730400.5003421,1,fist
-10,-5,-1,-2,-27,-44,-10,-23,1782730400.513566,1,fist
2,0,0,6,-8,-4,0,22,1782730400.513566,1,fist
-11,-3,-2,-3,-6,-12,-22,-13,1782730400.5290399,1,fist
7,5,3,-1,7,20,26,32,1782730400.5290399,1,fist
7,2,0,6,37,-2,-8,-3,1782730400.529069,1,fist
-2,1,0,-1,-11,-5,-1,-4,1782730400.529069,1,fist
-5,-2,-2,-1,-20,-12,-6,-6,1782730400.544854,1,fist
-6,-1,2,-4,10,-20,-9,-21,1782730400.544854,1,fist
-1,-1,-1,0,21,10,-11,3,1782730400.5590951,1,fist
-3,-7,-7,-5,-10,-6,15,32,1782730400.5590951,1,fist
6,0,0,-5,-32,2,9,31,1782730400.559286,1,fist
2,4,0,2,17,-22,-17,-11,1782730400.559286,1,fist
3,-1,4,9,24,42,11,-4,1782730400.574313,1,fist
-5,-1,3,15,1,-6,-2,-13,1782730400.574313,1,fist
3,0,1,-3,16,8,7,9,1782730400.5888069,1,fist
0,-1,0,-14,-23,-17,-5,-2,1782730400.5888069,1,fist
-2,-3,-8,-11,10,-8,-8,-15,1782730400.588898,1,fist
-8,-4,1,6,-21,2,-32,-28,1782730400.588898,1,fist
10,4,1,2,38,31,41,24,1782730400.6043441,1,fist
3,-1,-6,6,4,-12,-4,0,1782730400.6043441,1,fist
-4,-2,7,2,8,0,-4,0,1782730400.620599,1,fist
-10,-8,-1,-10,-12,2,-11,-18,1782730400.620599,1,fist
-3,3,0,-8,26,-2,-14,-11,1782730400.634018,1,fist
4,5,2,-7,-4,2,-1,-8,1782730400.634018,1,fist
4,-2,-11,13,14,-16,14,13,1782730400.634052,1,fist
-12,-15,-14,-18,-12,20,-2,2,1782730400.634052,1,fist
-8,3,14,9,-6,1,-14,-22,1782730400.6997702,1,fist
12,9,6,16,19,-19,4,-4,1782730400.6997702,1,fist
-3,-4,-8,7,21,12,-5,2,1782730400.6999528,1,fist
0,-6,-1,-4,-26,-7,1,18,1782730400.6999528,1,fist
-8,-2,4,-13,-25,-18,-2,-25,1782730400.701219,1,fist
13,11,5,8,-6,62,33,29,1782730400.701219,1,fist
-4,-2,-7,7,-7,-29,-3,-14,1782730400.701247,1,fist
1,-5,-3,-13,-4,-11,0,8,1782730400.701247,1,fist
-7,1,7,-5,-11,-35,-9,-16,1782730400.702092,1,fist
15,8,4,14,69,56,7,24,1782730400.702092,1,fist
-3,-3,-6,4,1,69,14,-3,1782730400.7022111,1,fist
-7,-7,-5,-17,-15,-1,0,-11,1782730400.7022111,1,fist
-5,0,3,-4,1,19,-10,-7,1782730400.712848,1,fist
3,3,4,14,-1,-47,-10,-16,1782730400.712848,1,fist
2,-2,-7,3,0,-24,2,17,1782730400.7239099,1,fist
-8,-4,-9,-9,-9,15,-6,-14,1782730400.7239099,1,fist
2,-3,1,-7,2,-7,0,10,1782730400.724127,1,fist
-3,2,5,8,-11,-23,-12,-12,1782730400.724127,1,fist
3,2,1,5,-3,19,1,6,1782730400.738799,1,fist
-11,-4,-6,-10,-19,-14,-8,-17,1782730400.738799,1,fist
-1,-4,-2,-19,-3,15,3,-2,1782730400.7545018,1,fist
2,-1,-2,-2,6,-7,5,6,1782730400.7545018,1,fist
0,2,10,41,2,-34,-6,-3,1782730400.754563,1,fist
-2,-1,1,-1,-1,35,1,-3,1782730400.754563,1,fist
-7,-2,-3,-5,-6,14,-12,-30,1782730400.768888,1,fist
0,0,-4,-9,5,5,26,35,1782730400.768888,1,fist
3,-4,-12,-26,-19,-60,0,14,1782730400.783681,1,fist
-9,-3,0,6,33,-4,-21,-44,1782730400.783681,1,fist
7,1,4,0,-31,24,14,24,1782730400.784975,1,fist
-6,-4,-7,-12,-11,-28,2,-15,1782730400.784975,1,fist
-1,0,0,11,2,18,-3,-5,1782730400.803396,1,fist
6,-1,0,-2,-4,-8,7,29,1782730400.803396,1,fist
-5,-1,2,2,1,3,-13,-20,1782730400.812286,1,fist
-5,-1,-3,4,-4,-20,-9,-19,1782730400.812286,1,fist
8,-4,-4,-10,5,25,22,37,1782730400.813426,1,fist
-3,-3,1,-6,-11,6,-7,-5,1782730400.813426,1,fist
1,3,0,12,9,12,7,7,1782730400.827404,1,fist
0,1,1,-1,-14,-13,-10,-5,1782730400.827404,1,fist
-12,-3,-5,-12,-8,-57,-16,-43,1782730400.843363,1,fist
-4,-3,-6,-16,-10,36,7,6,1782730400.843363,1,fist
1,-4,-7,-7,3,-10,3,9,1782730400.844251,1,fist
10,7,5,15,16,22,1,20,1782730400.844251,1,fist
-4,5,13,42,-1,13,-5,-21,1782730400.858508,1,fist
-2,0,2,9,-4,-34,-1,-1,1782730400.858508,1,fist
-4,-1,-11,-27,-14,-19,-13,-6,1782730400.874094,1,fist
-5,-8,-16,-88,-46,25,-7,-25,1782730400.874094,1,fist
4,-2,-4,30,10,10,11,40,1782730400.8741739,1,fist
1,3,14,110,11,8,-9,-57,1782730400.8741739,1,fist
5,7,11,-64,15,8,15,31,1782730400.8891132,1,fist
3,1,-3,65,-18,-22,-13,14,1782730400.8891132,1,fist
-12,-2,4,-33,4,-20,-42,-94,1782730400.90385,1,fist
-13,-13,-32,-122,-55,-50,-5,-11,1782730400.90385,1,fist
5,-2,-5,117,33,87,36,20,1782730400.903925,1,fist
16,17,29,28,39,53,16,-5,1782730400.903925,1,fist
5,-1,-4,-54,-8,1,5,4,1782730400.918491,1,fist
-4,-1,-4,4,2,-15,-2,-33,1782730400.918491,1,fist
-11,-11,-14,-38,-25,-75,-27,1,1782730400.9336839,1,fist
-23,-15,-16,-3,-7,13,-16,-44,1782730400.9336839,1,fist
9,0,6,15,10,19,-15,26,1782730400.933734,1,fist
9,5,1,-39,-7,24,38,76,1782730400.933734,1,fist
10,6,6,-17,5,-9,4,33,1782730400.948739,1,fist
