emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
2,2,-5,-2,-1,-3,0,5,1782744523.1026921,0,rest
0,-2,7,1,-1,-1,1,4,1782744523.1026921,0,rest
-2,0,8,3,-4,-1,0,-21,1782744523.117436,0,rest
-1,-1,-12,-1,-2,1,-5,0,1782744523.117436,0,rest
0,2,-7,-3,2,-1,-3,8,1782744523.132211,0,rest
-2,-1,11,4,-1,-1,2,-6,1782744523.132211,0,rest
-3,-5,5,0,-3,0,2,1,1782744523.132672,0,rest
2,0,-11,-5,3,-1,-2,2,1782744523.132672,0,rest
-2,0,-8,-5,0,-2,-4,9,1782744523.1478028,0,rest
4,-1,10,1,-2,-1,-1,-5,1782744523.1478028,0,rest
-13,-5,5,1,-2,-1,1,-3,1782744523.161618,0,rest
4,3,-13,-2,1,-1,-1,1,1782744523.161618,0,rest
1,2,-7,-2,0,0,-3,1,1782744523.162313,0,rest
-2,-2,11,0,0,0,1,-19,1782744523.162313,0,rest
2,-1,4,-2,-4,-1,-1,15,1782744523.177821,0,rest
-2,-2,-10,-3,-1,-1,-2,0,1782744523.177821,0,rest
2,1,-9,-5,-1,-2,-3,4,1782744523.19504,0,rest
-4,-4,9,3,-3,0,1,-8,1782744523.19504,0,rest
-3,-2,7,5,0,0,4,-9,1782744523.195523,0,rest
6,0,-12,-2,0,-3,-4,-5,1782744523.195523,0,rest
0,-1,-9,-6,-1,-2,-2,10,1782744523.207616,0,rest
-3,-1,8,2,0,2,0,-11,1782744523.207616,0,rest
-1,-5,9,4,-2,-1,3,1,1782744523.222035,0,rest
-1,-1,-9,-4,1,1,0,12,1782744523.222035,0,rest
-1,1,-10,-6,-1,-1,-4,4,1782744523.222311,0,rest
1,-1,3,2,-1,-1,1,1,1782744523.222311,0,rest
-5,-3,7,3,-2,0,2,-13,1782744523.2381089,0,rest
-3,-1,-9,-2,-1,-3,-2,6,1782744523.2381089,0,rest
0,1,-11,-4,2,-2,-4,5,1782744523.251137,0,rest
-3,-1,7,4,-3,0,1,-1,1782744523.251137,0,rest
4,0,9,4,-1,-1,3,-5,1782744523.252661,0,rest
-2,0,-9,-1,0,-1,-3,-1,1782744523.252661,0,rest
3,2,-13,-4,1,0,-2,-8,1782744523.2659378,0,rest
-6,-1,9,2,-2,-2,2,-10,1782744523.2659378,0,rest
2,-2,8,3,-1,1,3,2,1782744523.281975,0,rest
-1,0,-9,-4,-2,0,-2,2,1782744523.281975,0,rest
-1,4,-9,-3,2,-2,-5,2,1782744523.282211,0,rest
0,-1,7,2,-1,1,0,-2,1782744523.282211,0,rest
-4,-3,9,4,-2,-1,1,-10,1782744523.29795,0,rest
1,-2,-7,-3,-1,-2,-1,-14,1782744523.29795,0,rest
5,3,-10,-5,1,-2,-2,36,1782744523.313022,0,rest
0,-3,3,0,0,-2,1,-4,1782744523.313022,0,rest
-1,-2,9,2,-1,1,2,-7,1782744523.313351,0,rest
3,1,-9,-3,2,-1,0,6,1782744523.313351,0,rest
-3,-1,-8,-4,0,-2,-2,-4,1782744523.3293152,0,rest
0,0,3,1,-1,0,0,-1,1782744523.3293152,0,rest
5,-2,9,2,-2,0,2,-5,1782744523.342593,0,rest
-12,0,-10,2,-1,-1,-1,4,1782744523.342593,0,rest
0,2,-7,-4,0,-1,-7,-7,1782744523.342699,0,rest
0,-3,4,2,-2,-1,0,1,1782744523.342699,0,rest
-1,0,5,2,-1,1,2,-7,1782744523.356817,0,rest
0,1,-7,-4,-1,0,-2,7,1782744523.356817,0,rest
-3,-2,-6,-5,0,-1,-3,-3,1782744523.371541,0,rest
3,0,5,0,-2,0,2,4,1782744523.371541,0,rest
-5,-1,5,1,-1,0,2,-2,1782744523.372986,0,rest
1,1,0,-7,-1,-1,-3,4,1782744523.372986,0,rest
5,1,-5,-2,-1,-1,-5,0,1782744523.389536,0,rest
-2,-3,0,1,-2,0,2,-5,1782744523.389536,0,rest
-1,-3,4,5,-4,-2,4,-8,1782744523.403394,0,rest
-2,1,-2,1,-1,-1,-3,1,1782744523.403394,0,rest
5,0,-5,-4,-1,-2,-4,7,1782744523.403511,0,rest
3,0,4,1,2,2,1,-4,1782744523.403511,0,rest
-8,-4,4,2,-1,1,-1,-5,1782744523.416982,0,rest
-1,-1,-1,-3,-1,-3,-6,6,1782744523.416982,0,rest
-1,0,-4,-2,-3,1,-3,4,1782744523.4329212,0,rest
-10,-2,2,-2,-2,0,0,1,1782744523.4329212,0,rest
17,-4,3,0,-1,0,2,10,1782744523.433059,0,rest
-3,-1,-6,3,1,-1,-3,-8,1782744523.433059,0,rest
-4,0,-4,-7,1,-2,-1,5,1782744523.447954,0,rest
3,0,2,-1,-1,-1,1,2,1782744523.447954,0,rest
-5,-2,4,3,-1,0,0,-16,1782744523.4618409,0,rest
0,-2,-6,-4,-1,-2,1,3,1782744523.4618409,0,rest
5,0,-4,-3,1,-2,-3,6,1782744523.462075,0,rest
-8,-6,3,1,-3,-1,2,-7,1782744523.462075,0,rest
-1,-1,3,2,-1,0,3,-8,1782744523.478118,0,rest
1,1,-3,-1,0,-1,-3,1,1782744523.478118,0,rest
-2,1,-4,-2,1,-1,-4,5,1782744523.493536,0,rest
-1,-1,4,-2,0,-2,-2,-7,1782744523.493536,0,rest
-2,-1,4,1,0,1,2,-3,1782744523.4938471,0,rest
2,1,-4,0,0,-1,-1,-6,1782744523.4938471,0,rest
-2,-1,-4,-2,-2,-2,-2,4,1782744523.5138712,0,rest
1,-2,1,3,0,-1,0,-3,1782744523.5138712,0,rest
0,-1,2,3,-2,0,3,-4,1782744523.525134,0,rest
-1,-1,-3,1,-2,-1,-1,4,1782744523.525134,0,rest
-6,-1,-3,-3,0,-3,-3,14,1782744523.525163,0,rest
4,1,2,-2,-3,0,-1,-8,1782744523.525163,0,rest
0,-2,3,-2,-1,0,6,1,1782744523.537236,0,rest
-11,-2,-1,-2,-1,-2,-3,-1,1782744523.537236,0,rest
0,0,-4,0,-2,0,-2,3,1782744523.552319,0,rest
-4,-1,-1,0,-2,-2,0,0,1782744523.552319,0,rest
13,-3,2,-3,1,0,0,-4,1782744523.552448,0,rest
-4,1,-3,0,0,-2,-2,3,1782744523.552448,0,rest
-2,1,-3,-1,-1,-2,-3,2,1782744523.565503,0,rest
5,-2,1,-2,0,0,0,-9,1782744523.565503,0,rest
-3,1,2,-1,-1,-2,0,-3,1782744523.582297,0,rest
4,0,-6,1,-1,-1,-1,3,1782744523.582297,0,rest
-3,2,-3,-2,-1,-1,-3,-3,1782744523.582489,0,rest
2,0,2,0,-2,-1,1,1,1782744523.582489,0,rest
-6,-1,0,0,-2,1,2,-10,1782744523.597507,0,rest
3,-1,-6,-1,1,-1,-1,4,1782744523.597507,0,rest
-2,-2,0,-2,0,-1,-2,2,1782744523.612125,0,rest
0,-2,-1,-3,-1,2,0,-1,1782744523.612125,0,rest
-3,-3,1,0,-1,1,1,-6,1782744523.61242,0,rest
-3,1,-4,-2,-2,-2,-2,4,1782744523.61242,0,rest
5,1,-2,-1,0,-1,-5,-7,1782744523.628979,0,rest
-3,-2,5,2,0,-1,-3,-3,1782744523.628979,0,rest
-6,-3,0,1,-1,0,3,8,1782744523.657121,0,rest
6,2,-1,2,-1,-1,-2,1,1782744523.657121,0,rest
2,-1,-1,-2,-1,-3,-2,3,1782744523.6573088,0,rest
4,-2,4,-2,2,0,3,3,1782744523.6573088,0,rest
-8,0,0,0,-2,0,-1,-4,1782744523.657954,0,rest
8,0,-2,1,0,1,0,4,1782744523.657954,0,rest
-7,0,1,0,-2,-2,-3,2,1782744523.671346,0,rest
7,-1,3,1,-2,-2,1,5,1782744523.671346,0,rest
-2,-5,-1,-2,-1,0,0,-16,1782744523.671534,0,rest
-1,-2,-1,-1,-1,-2,-1,0,1782744523.671534,0,rest
4,2,1,1,-2,0,-5,3,1782744523.687798,0,rest
-3,1,3,0,-1,0,0,-7,1782744523.687798,0,rest
-7,-2,-1,-3,-2,-3,-1,-10,1782744523.747998,0,rest
3,0,-3,1,-1,0,0,0,1782744523.747998,0,rest
-1,1,2,0,-1,-2,-1,2,1782744523.7481222,0,rest
-4,-1,2,-3,-1,-2,0,-2,1782744523.7481222,0,rest
1,-1,-2,-1,-1,-1,2,-5,1782744523.763374,0,rest
-5,-2,-2,-4,0,0,-2,0,1782744523.763374,0,rest
-2,-1,3,-1,-3,-2,-2,1,1782744523.763608,0,rest
0,-3,0,-1,0,0,-1,-1,1782744523.763608,0,rest
-2,0,-2,-3,1,1,3,9,1782744523.7636511,0,rest
-2,-3,-2,2,0,-2,3,10,1782744523.7636511,0,rest
6,-1,1,1,-1,-2,-1,3,1782744523.7640462,0,rest
-11,-3,4,1,-1,1,1,-8,1782744523.7640462,0,rest
1,0,-3,-2,-1,0,0,-10,1782744523.778285,0,rest
0,0,1,-4,0,-1,-3,-4,1782744523.778285,0,rest
2,-2,3,-1,-1,-2,-3,4,1782744523.7930229,0,rest
-4,-2,0,-1,1,0,0,-5,1782744523.7930229,0,rest
-1,1,-3,-1,0,-1,1,-5,1782744523.793278,0,rest
-5,0,0,0,-2,-2,-4,-4,1782744523.793278,0,rest
-4,0,1,0,-1,-2,-2,3,1782744523.808442,0,rest
-1,0,2,-1,-1,0,1,-4,1782744523.808442,0,rest
-2,-3,-4,-4,0,0,1,1,1782744523.823102,0,rest
-1,-1,-2,-2,0,-2,-2,-18,1782744523.823102,0,rest
-4,-2,2,2,-3,-1,-5,-4,1782744523.82324,0,rest
3,0,0,-1,-2,0,1,12,1782744523.82324,0,rest
-3,0,-4,1,-1,-1,1,-6,1782744523.8372638,0,rest
3,-2,-6,-2,0,-1,-2,8,1782744523.8372638,0,rest
-11,-2,1,-2,-2,-1,-3,-7,1782744523.853396,0,rest
-1,-1,1,-1,-2,-1,-3,-13,1782744523.853396,0,rest
2,-2,-4,-3,-1,0,-3,-2,1782744523.853825,0,rest
0,2,-3,-2,0,-1,-1,9,1782744523.853825,0,rest
0,0,0,-2,-1,-2,-1,-1,1782744523.866646,0,rest
1,0,0,0,-1,-2,1,0,1782744523.866646,0,rest
-2,-1,-3,-2,0,2,0,-8,1782744523.882838,0,rest
-1,-1,-4,0,-2,-1,-1,-1,1782744523.882838,0,rest
3,-1,1,1,-3,-2,0,4,1782744523.8829272,0,rest
-4,-3,1,0,1,0,0,-6,1782744523.8829272,0,rest
1,-1,-3,-2,-1,-3,-1,-3,1782744523.898713,0,rest
-3,-1,-3,2,1,0,0,2,1782744523.898713,0,rest
0,0,1,0,-1,-1,-1,0,1782744523.912456,0,rest
0,1,1,-1,-1,1,-2,2,1782744523.912456,0,rest
-1,0,-4,-6,0,1,1,-1,1782744523.912659,0,rest
3,0,-2,-3,-4,-2,-3,2,1782744523.912659,0,rest
2,-1,1,1,-2,-2,3,17,1782744523.928851,0,rest
0,-1,1,1,-1,-2,0,-9,1782744523.928851,0,rest
-2,0,-4,-4,2,1,-1,-12,1782744523.9430552,0,rest
-4,-2,-2,-2,-1,-1,-4,23,1782744523.9430552,0,rest
2,-1,8,2,-3,0,-2,1,1782744523.943163,0,rest
-2,-1,-3,-1,0,-3,-1,-10,1782744523.943163,0,rest
-2,1,-7,-5,0,-1,2,17,1782744523.957222,0,rest
2,-1,-1,-3,-1,0,-5,-14,1782744523.957222,0,rest
0,-1,9,4,-2,0,-4,-6,1782744523.971722,0,rest
-1,1,-2,-2,0,0,1,4,1782744523.971722,0,rest
-4,-3,-9,-3,0,0,1,-8,1782744523.971894,0,rest
-5,1,-2,2,0,0,0,-5,1782744523.971894,0,rest
1,-3,7,1,-1,-2,-1,5,1782744523.988238,0,rest
0,-1,2,0,-1,-1,0,-6,1782744523.988238,0,rest
1,1,-8,-4,0,-1,-1,0,1782744524.002959,0,rest
3,1,1,-3,-1,1,-1,2,1782744524.002959,0,rest
-5,-2,4,1,-1,-2,-1,3,1782744524.003045,0,rest
-3,-3,1,-1,-3,-1,2,3,1782744524.003045,0,rest
3,-1,-8,-2,-2,-1,0,0,1782744524.017998,0,rest
1,-1,-1,-1,-1,-2,-1,3,1782744524.017998,0,rest
-1,-1,8,1,-1,-1,-2,-8,1782744524.032455,0,rest
-5,-2,1,-1,0,0,-2,-11,1782744524.032455,0,rest
8,0,-10,-3,2,-1,3,5,1782744524.03279,0,rest
-9,-2,-6,0,-2,-1,0,4,1782744524.03279,0,rest
6,0,8,2,-3,0,-2,13,1782744524.047894,0,rest
1,0,2,1,-2,-2,-1,-8,1782744524.047894,0,rest
-4,-2,-8,-6,0,-1,-1,-1,1782744524.063794,0,rest
-1,-3,-2,2,3,-3,1,-4,1782744524.063794,0,rest
-2,-1,7,1,-2,-1,1,-9,1782744524.063898,0,rest
0,-1,3,1,0,1,2,2,1782744524.063898,0,rest
-2,-2,-9,-2,0,0,-1,-2,1782744524.0770612,0,rest
-1,-2,-4,-2,-2,0,-3,1,1782744524.0770612,0,rest
2,-1,9,4,-1,0,-2,-4,1782744524.092878,0,rest
1,-1,1,0,-2,0,1,-1,1782744524.092878,0,rest
-7,-1,-10,-6,-1,0,-3,-13,1782744524.093459,0,rest
8,1,-3,-2,-1,-2,-1,5,1782744524.093459,0,rest
-6,-4,8,3,-3,-2,-1,-6,1782744524.1082182,0,rest
-1,-1,0,-1,0,-1,-1,2,1782744524.1082182,0,rest
-1,0,-13,-4,1,1,-2,1,1782744524.1224692,0,rest
1,1,-2,-1,-3,-2,0,3,1782744524.1224692,0,rest
2,-2,12,4,-4,-1,-2,1,1782744524.122593,0,rest
-1,-3,3,0,0,-2,-1,-5,1782744524.122593,0,rest
-8,1,-12,-4,0,-1,-1,0,1782744524.138249,0,rest
11,2,-4,-2,0,-1,-4,0,1782744524.138249,0,rest
-2,-4,9,2,-4,0,2,-16,1782744524.1521869,0,rest
1,-2,3,2,-4,0,1,5,1782744524.1521869,0,rest
1,-1,-16,-5,2,0,-1,10,1782744524.1524532,0,rest
-1,1,-4,-1,0,-1,-2,1,1782744524.1524532,0,rest
0,-1,11,3,-1,0,0,-5,1782744524.167757,0,rest
-8,-4,2,2,-2,0,0,-9,1782744524.167757,0,rest
-1,0,-11,-3,1,-1,-1,1,1782744524.181355,0,rest
-1,1,-2,-1,1,1,-2,-2,1782744524.181355,0,rest
1,0,10,5,0,0,-2,-1,1782744524.181462,0,rest
-8,-1,4,1,-2,-1,2,-11,1782744524.181462,0,rest
2,1,-12,-3,0,0,1,14,1782744524.196509,0,rest
-5,-3,-4,-3,-1,-2,-2,-11,1782744524.196509,0,rest
1,-1,12,-1,-3,0,0,-1,1782744524.213036,0,rest
0,-2,1,-2,-2,-2,-2,3,1782744524.213036,0,rest
-2,0,-12,0,-1,-1,-1,-2,1782744524.2133691,0,rest
-2,0,-6,-1,0,-2,4,0,1782744524.2133691,0,rest
4,1,11,2,-2,-3,2,17,1782744524.2280362,0,rest
-1,-3,2,0,-1,0,-1,-5,1782744524.2280362,0,rest
2,1,-14,-5,0,-1,0,-2,1782744524.242742,0,rest
-3,-1,-2,-4,1,1,-4,-12,1782744524.242742,0,rest
-2,1,15,1,-1,-3,-4,-12,1782744524.2428641,0,rest
1,-1,2,-3,0,-1,1,-3,1782744524.2428641,0,rest
1,-1,-14,-5,0,-1,1,4,1782744524.2588658,0,rest
1,0,-6,-3,-2,-1,-4,-3,1782744524.2588658,0,rest
0,-3,13,5,-2,-2,2,-5,1782744524.272663,0,rest
2,-1,4,2,-1,0,1,-5,1782744524.272663,0,rest
1,0,-13,-5,0,-1,-4,1,1782744524.272958,0,rest
-2,0,-4,-4,-1,-2,-1,9,1782744524.272958,0,rest
-6,-2,12,2,-3,-2,0,-6,1782744524.286256,0,rest
3,-2,-1,2,-3,-2,2,7,1782744524.286256,0,rest
-2,0,-14,-2,0,-1,-1,-16,1782744524.302297,0,rest
-1,1,-3,0,0,-1,-1,6,1782744524.302297,0,rest
-1,-2,14,1,-3,-1,0,1,1782744524.3024619,0,rest
-2,-2,1,-3,-3,-1,1,8,1782744524.3024619,0,rest
-1,0,-13,-5,0,-2,-2,1,1782744524.316761,0,rest
1,-2,0,-2,-1,0,-4,5,1782744524.316761,0,rest
1,-3,13,3,-2,1,2,-5,1782744524.332911,0,rest
-6,-2,1,0,-1,0,0,-19,1782744524.332911,0,rest
2,3,-17,-3,0,-3,-1,6,1782744524.333096,0,rest
0,0,-1,-4,-1,-1,0,3,1782744524.333096,0,rest
-5,-3,14,3,1,3,-2,-5,1782744524.348711,0,rest
0,-2,0,4,-2,1,0,-11,1782744524.348711,0,rest
-2,1,-15,-8,-1,-2,-2,8,1782744524.361963,0,rest
-1,0,-3,-3,-1,-2,-1,12,1782744524.361963,0,rest
-4,-2,15,-2,-2,0,0,-20,1782744524.362112,0,rest
-11,-1,4,-2,-2,-2,0,-9,1782744524.362112,0,rest
9,0,-15,-6,1,-1,-2,-4,1782744524.3768268,0,rest
-4,1,-4,-1,0,-2,-2,10,1782744524.3768268,0,rest
1,-1,13,2,-2,-1,0,2,1782744524.392072,0,rest
-2,-3,2,2,0,1,1,-6,1782744524.392072,0,rest
-8,0,-17,-3,0,0,-2,-32,1782744524.392596,0,rest
7,5,-7,-3,0,-1,3,35,1782744524.392596,0,rest
1,-1,11,2,-2,-1,0,-3,1782744524.408778,0,rest
1,-4,5,2,-1,0,1,-3,1782744524.408778,0,rest
-2,1,-16,-1,3,0,0,2,1782744524.423306,0,rest
-2,-1,-5,-5,0,-1,-2,-8,1782744524.423306,0,rest
-2,-2,11,2,-2,-2,-2,-4,1782744524.423446,0,rest
5,-2,2,4,-3,-1,0,4,1782744524.423446,0,rest
0,-1,-16,-4,0,0,-2,10,1782744524.437252,0,rest
-3,-1,-9,-2,1,-1,-4,-7,1782744524.437252,0,rest
0,-3,14,3,-3,-1,0,6,1782744524.4532301,0,rest
1,0,8,0,-2,-1,1,-9,1782744524.4532301,0,rest
-1,-1,-19,-5,0,-3,-2,5,1782744524.4534001,0,rest
-1,-1,-13,-2,1,-1,-2,1,1782744524.4534001,0,rest
6,-2,14,0,-3,1,0,-12,1782744524.468042,0,rest
-3,-2,5,5,-1,-1,4,2,1782744524.468042,0,rest
-2,-2,-16,-5,1,0,-2,10,1782744524.481011,0,rest
-2,1,-9,-1,0,-2,-1,2,1782744524.481011,0,rest
0,-1,14,5,1,1,0,-4,1782744524.4810948,0,rest
1,-2,6,3,-1,0,-2,-7,1782744524.4810948,0,rest
-2,-1,-14,-3,2,-1,3,-4,1782744524.497911,0,rest
-12,-2,-13,-4,0,-3,-5,12,1782744524.497911,0,rest
2,-2,11,1,-4,-1,1,-2,1782744524.512595,0,rest
-2,-3,9,0,-4,-1,-2,-6,1782744524.512595,0,rest
1,2,-15,-1,-1,-1,-3,1,1782744524.5127308,0,rest
-1,2,-11,-6,2,0,-3,-5,1782744524.5127308,0,rest
-7,-3,13,2,-4,0,1,2,1782744524.528189,0,rest
3,-2,10,0,0,0,2,2,1782744524.528189,0,rest
-2,-1,-19,-5,0,-2,1,11,1782744524.543041,0,rest
2,1,-10,-3,1,-1,-3,-3,1782744524.543041,0,rest
-3,-2,12,3,-3,-2,0,3,1782744524.5431738,0,rest
4,-2,11,2,-3,0,2,-10,1782744524.5431738,0,rest
-1,2,-18,-5,0,-2,-5,5,1782744524.557388,0,rest
11,1,-10,-3,-1,-1,-4,5,1782744524.557388,0,rest
-13,-4,14,2,-1,-1,0,-4,1782744524.573327,0,rest
-2,-1,11,2,-2,0,2,-4,1782744524.573327,0,rest
-2,0,-16,-4,-1,1,-2,2,1782744524.5736551,0,rest
3,1,-10,-4,-1,-1,-1,5,1782744524.5736551,0,rest
2,-3,14,5,0,0,0,-9,1782744524.586329,0,rest
-2,-3,10,2,-1,-1,3,-4,1782744524.586329,0,rest
-2,1,-16,-2,2,0,-4,8,1782744524.602869,0,rest
-3,-1,-8,-4,1,-1,-4,-6,1782744524.602869,0,rest
2,0,8,3,-3,-2,-1,-2,1782744524.602967,0,rest
-7,-2,7,6,-1,0,1,-6,1782744524.602967,0,rest
1,0,-19,-1,2,-1,-4,1,1782744524.618867,0,rest
-5,0,-8,-4,0,-2,-2,-1,1782744524.618867,0,rest
1,-2,11,2,-2,0,0,-1,1782744524.632212,0,rest
0,-1,5,2,-3,1,0,-3,1782744524.632212,0,rest
0,0,-12,-3,0,-1,-4,1,1782744524.632467,0,rest
-2,1,-7,-4,0,0,-3,1,1782744524.632467,0,rest
4,0,15,1,-2,1,3,-6,1782744524.648135,0,rest
-10,-4,6,4,-4,-1,1,-6,1782744524.648135,0,rest
-9,-2,-17,-5,1,-2,-1,9,1782744524.6629682,0,rest
-2,2,-7,-4,1,-2,-3,7,1782744524.6629682,0,rest
8,-3,13,3,-3,0,2,-4,1782744524.663101,0,rest
5,-2,4,0,-1,-1,2,-8,1782744524.663101,0,rest
-1,1,-9,-3,-3,-1,-4,-3,1782744524.677624,0,rest
-3,0,-8,-2,1,0,-3,-1,1782744524.677624,0,rest
1,0,9,1,-2,-1,0,1,1782744524.6913521,0,rest
1,-2,6,6,1,1,1,-13,1782744524.6913521,0,rest
0,1,-10,-5,1,1,-2,3,1782744524.6917892,0,rest
5,1,-8,-4,2,-1,-3,3,1782744524.6917892,0,rest
-3,-2,10,1,-2,-1,1,-5,1782744524.7080371,0,rest
0,-3,5,2,-1,-1,1,-1,1782744524.7080371,0,rest
-1,-2,-12,-2,-1,0,1,2,1782744524.723145,0,rest
2,2,-7,-3,0,0,-1,6,1782744524.723145,0,rest
-4,-1,8,1,0,-1,0,-8,1782744524.7232661,0,rest
3,-1,4,4,-3,-1,3,-4,1782744524.7232661,0,rest
-1,1,-14,-5,0,-2,-1,11,1782744524.73826,0,rest
2,1,-9,-5,-1,-2,-5,8,1782744524.73826,0,rest
-3,-2,6,4,-2,1,1,-3,1782744524.752518,0,rest
-19,-4,7,3,-1,-1,2,-25,1782744524.752518,0,rest
7,0,-5,-2,0,-2,-2,2,1782744524.752704,0,rest
0,2,-10,-5,1,-2,-3,5,1782744524.752704,0,rest
-3,-1,9,1,-2,0,2,-1,1782744524.7680268,0,rest
2,-3,7,2,-2,0,0,-5,1782744524.7680268,0,rest
-4,-1,-9,-2,-1,-1,-2,-1,1782744524.783659,0,rest
-5,-1,-7,-3,0,-2,-3,3,1782744524.783659,0,rest
3,-2,7,3,-4,-1,-2,-5,1782744524.783783,0,rest
-8,-4,7,0,-2,-1,2,1,1782744524.783783,0,rest
-3,2,-7,-4,0,0,-1,-1,1782744524.796988,0,rest
5,2,-10,-7,0,-2,-6,3,1782744524.796988,0,rest
-4,-1,8,1,0,-1,-2,-7,1782744524.814293,0,rest
2,-3,8,2,-3,0,3,-3,1782744524.814293,0,rest
-1,1,-11,-2,1,-2,-2,-6,1782744524.814372,0,rest
7,3,-11,-5,0,-1,-4,5,1782744524.814372,0,rest
-13,-5,7,0,-3,-3,-3,-17,1782744524.828224,0,rest
3,-2,8,2,-2,-1,2,-1,1782744524.828224,0,rest
2,0,-12,-1,0,-1,-2,-3,1782744524.844162,0,rest
0,2,-11,-2,1,-1,-1,12,1782744524.844162,0,rest
0,-1,4,-2,-1,-1,1,-9,1782744524.844377,0,rest
1,-4,9,1,-4,0,0,-3,1782744524.844377,0,rest
1,0,-12,0,-3,-1,-3,8,1782744524.858512,0,rest
-2,0,-10,-6,1,0,-1,-4,1782744524.858512,0,rest
5,0,5,1,-2,0,2,6,1782744524.8725219,0,rest
-10,-3,10,4,-1,0,2,-9,1782744524.8725219,0,rest
2,-1,-7,-3,0,-1,0,5,1782744524.87274,0,rest
-5,0,-7,-4,1,-2,-3,4,1782744524.87274,0,rest
2,-2,6,2,-1,0,0,-4,1782744524.886992,0,rest
4,-2,7,1,-3,0,2,9,1782744524.886992,0,rest
-3,0,-4,0,2,0,-3,-3,1782744524.901501,0,rest
-2,-1,-7,-5,1,-2,-5,10,1782744524.901501,0,rest
2,-2,1,0,-1,0,2,-13,1782744524.9016,0,rest
-3,-1,6,1,-1,0,3,-13,1782744524.9016,0,rest
-8,-2,-4,-2,1,0,0,-8,1782744524.917229,0,rest
5,3,-4,-2,-1,-2,-3,26,1782744524.917229,0,rest
0,-1,4,0,-1,-1,2,2,1782744524.961895,0,rest
1,-4,5,2,-3,-2,2,-1,1782744524.961895,0,rest
2,0,-3,-6,2,-1,-3,-2,1782744524.9620621,0,rest
-5,-1,-5,-3,-1,-1,-2,-7,1782744524.9620621,0,rest
-2,-2,4,1,-3,0,0,0,1782744524.962689,0,rest
-1,-1,4,1,-1,-1,2,-9,1782744524.962689,0,rest
-2,0,-6,0,-2,-4,-2,5,1782744524.963632,0,rest
-1,-1,-4,-3,0,0,-4,-1,1782744524.963632,0,rest
-2,-2,3,0,-1,-2,1,2,1782744524.9773178,0,rest
1,-4,4,2,1,2,2,-7,1782744524.9773178,0,rest
2,1,-6,-2,-1,-3,2,10,1782744524.977655,0,rest
0,-1,-4,-2,-2,-2,-3,9,1782744524.977655,0,rest
2,0,5,-2,0,1,0,-5,1782744524.9912472,0,rest
-1,-4,3,1,0,0,3,-3,1782744524.9912472,0,rest
-2,-3,0,-2,0,-2,-1,-15,1782744525.007187,0,rest
-4,3,-4,-6,0,-2,-4,5,1782744525.007187,0,rest
-2,-3,7,0,-3,0,-1,0,1782744525.0075479,0,rest
-1,-1,3,4,-1,0,-1,-7,1782744525.0075479,0,rest
3,0,-3,0,0,-1,-4,4,1782744525.023884,0,rest
0,-1,-4,-4,0,0,-3,-4,1782744525.023884,0,rest
2,-2,2,0,-2,0,-2,-6,1782744525.036982,0,rest
2,-2,4,5,-1,0,1,-4,1782744525.036982,0,rest
1,2,-3,-3,-4,-2,-1,4,1782744525.037157,0,rest
-1,1,-4,-1,-2,-2,-3,3,1782744525.037157,0,rest
-6,-2,4,2,0,0,1,-6,1782744525.0530329,0,rest
-4,-3,2,-1,-4,1,1,3,1782744525.0530329,0,rest
6,-1,-5,0,-1,-1,-5,-12,1782744525.0683892,0,rest
2,1,-4,-5,1,-2,-2,4,1782744525.0683892,0,rest
-8,-2,4,-2,-2,0,3,2,1782744525.0685482,0,rest
-1,-3,3,0,0,-1,2,-12,1782744525.0685482,0,rest
-2,-1,-3,-2,-1,0,-1,13,1782744525.0845802,0,rest
4,1,-3,-2,0,-2,-2,14,1782744525.0845802,0,rest
1,0,0,0,-1,0,0,-7,1782744525.096073,0,rest
1,-2,2,0,-1,2,3,-7,1782744525.096073,0,rest
-1,0,-6,1,-1,0,-3,6,1782744525.096137,0,rest
-2,-1,-4,-2,0,-2,-4,-3,1782744525.096137,0,rest
0,-1,-2,-1,0,2,1,1,1782744525.113062,0,rest
-2,-1,2,-3,-3,2,2,0,1782744525.113062,0,rest
-3,-1,-4,2,1,0,-2,0,1782744525.1280231,0,rest
1,0,-3,-2,-3,-1,-2,1,1782744525.1280231,0,rest
-2,-1,-1,1,-2,-1,2,-3,1782744525.128238,0,rest
4,-1,1,-2,-2,-2,1,-4,1782744525.128238,0,rest
-5,-2,-2,0,0,-2,-5,-6,1782744525.14468,0,rest
6,0,-3,-1,0,-4,-6,-1,1782744525.14468,0,rest
-4,1,-2,-1,0,0,0,-3,1782744525.157301,0,rest
0,-1,1,0,0,1,2,0,1782744525.157301,0,rest
2,-1,-4,-1,-1,-1,1,6,1782744525.157522,0,rest
-2,0,-1,-1,-1,-2,-3,-1,1782744525.157522,0,rest
1,-1,-1,-2,-1,-1,1,8,1782744525.1740422,0,rest
-6,-1,1,0,-1,-1,2,-7,1782744525.1740422,0,rest
4,-2,-1,-6,-1,-1,-1,10,1782744525.188426,0,rest
2,0,0,-1,0,0,-1,-1,1782744525.188426,0,rest
1,-2,0,-2,-2,-2,1,-2,1782744525.188577,0,rest
3,0,0,3,0,-1,1,-5,1782744525.188577,0,rest
